Date,State_Name,District_Name,Pincode,Total_Enrolments,Total_Updates,Age_Group_0_18,Age_Group_19_40,Age_Group_41_60,Age_Group_60_Plus
2023-11-07,Delhi,Delhi_District_5,569373,4250,1158,1188,1920,1060,82
2023-11-07,West Bengal,West_District_7,293216,5419,1182,1567,2636,1143,73
2023-11-07,Rajasthan,Rajasthan_District_2,727408,4083,793,972,1909,828,374
2023-11-07,Gujarat,Gujarat_District_5,652613,5448,558,1147,2582,1169,550
2023-11-07,Madhya Pradesh,Madhya_District_3,444991,3867,1095,908,1854,776,329
2023-11-07,Bihar,Bihar_District_2,624279,3434,866,886,1674,856,18
2023-11-07,Andhra Pradesh,Andhra_District_5,678941,3890,529,991,1678,889,332
2023-11-07,Telangana,Telangana_District_1,970613,3381,376,679,1604,787,311
2023-11-07,Kerala,Kerala_District_1,303536,2642,494,789,1098,554,201
2023-11-07,Odisha,Odisha_District_7,829711,2026,486,500,969,425,132
2023-11-07,Assam,Assam_District_1,621841,1704,464,460,690,374,180
2023-11-08,Maharashtra,Maharashtra_District_1,972774,8364,2228,2505,3473,1862,524
2023-11-08,Uttar Pradesh,Uttar_District_4,234180,11643,1551,2634,5187,2794,1028
2023-11-08,Karnataka,Karnataka_District_4,999489,5979,1506,1486,2604,1432,457
2023-11-08,Tamil Nadu,Tamil_District_6,827798,7230,924,1714,3233,1573,710
2023-11-08,Delhi,Delhi_District_3,877971,3614,981,735,1639,887,353
2023-11-08,West Bengal,West_District_7,288849,5465,657,1623,2411,1264,167
2023-11-08,Rajasthan,Rajasthan_District_2,837181,4923,1321,1208,2060,1006,649
2023-11-08,Gujarat,Gujarat_District_6,730410,4911,673,1161,2395,1072,283
2023-11-08,Madhya Pradesh,Madhya_District_2,381553,3836,561,837,1830,913,256
2023-11-08,Bihar,Bihar_District_7,646474,3070,332,643,1259,670,498
2023-11-08,Andhra Pradesh,Andhra_District_2,150365,4259,1206,961,1903,1008,387
2023-11-08,Telangana,Telangana_District_4,948685,3729,742,1029,1609,877,214
2023-11-08,Kerala,Kerala_District_6,916794,3267,532,883,1595,795,-6
2023-11-08,Odisha,Odisha_District_3,217972,2631,727,554,1190,562,325
2023-11-08,Assam,Assam_District_3,923513,1884,232,508,790,399,187
2023-11-09,Maharashtra,Maharashtra_District_1,216733,7597,2192,2180,3156,1837,424
2023-11-09,Uttar Pradesh,Uttar_District_2,929839,12453,1609,2850,5514,2839,1250
2023-11-09,Karnataka,Karnataka_District_7,711280,5579,883,1281,2307,1261,730
2023-11-09,Tamil Nadu,Tamil_District_5,290229,7494,1663,1781,3329,1735,649
2023-11-09,Delhi,Delhi_District_7,822144,4414,650,1302,1884,1067,161
2023-11-09,West Bengal,West_District_2,106685,5121,1143,1277,2207,1097,540
2023-11-09,Rajasthan,Rajasthan_District_1,348039,4198,677,983,1824,970,421
2023-11-09,Gujarat,Gujarat_District_4,859429,5265,677,1558,2180,1227,300
2023-11-09,Madhya Pradesh,Madhya_District_1,716499,3844,1052,1110,1560,918,256
2023-11-09,Bihar,Bihar_District_3,361267,2557,664,661,1170,569,157
2023-11-09,Andhra Pradesh,Andhra_District_4,991066,4399,1212,975,1770,1058,596
2023-11-09,Telangana,Telangana_District_2,956646,3131,632,823,1269,627,412
2023-11-09,Kerala,Kerala_District_3,938673,3263,409,892,1419,733,219
2023-11-09,Odisha,Odisha_District_2,215125,2851,752,710,1177,651,313
2023-11-09,Assam,Assam_District_1,798592,1974,342,550,960,447,17
2023-11-10,Maharashtra,Maharashtra_District_3,201915,8478,1950,1871,3621,1977,1009
2023-11-10,Uttar Pradesh,Uttar_District_6,832278,12089,1464,2753,4995,2450,1891
2023-11-10,Karnataka,Karnataka_District_3,823799,5762,713,1310,2313,1299,840
2023-11-10,Tamil Nadu,Tamil_District_4,338752,6546,679,1741,2879,1624,302
2023-11-10,Delhi,Delhi_District_6,352600,3731,794,918,1643,854,316
2023-11-10,West Bengal,West_District_1,751274,5218,674,1379,2347,1183,309
2023-11-10,Rajasthan,Rajasthan_District_2,479147,4036,662,1126,1680,896,334
2023-11-10,Gujarat,Gujarat_District_7,360151,5080,623,1433,2319,1121,207
2023-11-10,Madhya Pradesh,Madhya_District_1,945101,4457,662,1136,2057,1081,183
2023-11-10,Bihar,Bihar_District_1,362326,2872,754,681,1292,631,268
2023-11-10,Andhra Pradesh,Andhra_District_7,684924,4226,1016,1198,1757,902,369
2023-11-10,Telangana,Telangana_District_6,191508,3279,428,730,1360,759,430
2023-11-10,Kerala,Kerala_District_7,201867,3267,871,866,1440,680,281
2023-11-10,Odisha,Odisha_District_7,532686,2481,292,718,1109,563,91
2023-11-10,Assam,Assam_District_5,432524,1576,356,343,703,357,173
2023-11-11,Maharashtra,Maharashtra_District_6,741490,5108,1324,1251,2431,1031,395
2023-11-11,Uttar Pradesh,Uttar_District_7,287789,7565,1299,1635,3618,1772,540
2023-11-11,Karnataka,Karnataka_District_3,859218,3952,785,1034,1869,886,163
2023-11-11,Tamil Nadu,Tamil_District_7,778834,3847,859,1013,1809,884,141
2023-11-11,Delhi,Delhi_District_4,358236,2369,441,624,1136,500,109
2023-11-11,West Bengal,West_District_6,901002,2972,631,604,1417,594,357
2023-11-11,Rajasthan,Rajasthan_District_6,822851,3013,669,643,1462,744,164
2023-11-11,Gujarat,Gujarat_District_3,957129,3450,938,765,1531,804,350
2023-11-11,Madhya Pradesh,Madhya_District_1,293682,2126,608,561,1013,429,123
2023-11-11,Bihar,Bihar_District_6,537341,1504,210,329,628,343,204
2023-11-11,Andhra Pradesh,Andhra_District_5,605732,2743,433,648,1325,561,209
2023-11-11,Telangana,Telangana_District_6,474617,2169,361,562,1078,476,53
2023-11-11,Kerala,Kerala_District_6,115829,2259,326,546,1101,468,144
2023-11-11,Odisha,Odisha_District_1,149096,1495,218,425,662,349,59
2023-11-11,Assam,Assam_District_7,589681,1105,261,301,521,229,54
2023-11-12,Maharashtra,Maharashtra_District_6,296064,5259,1094,1575,2116,1307,261
2023-11-12,Uttar Pradesh,Uttar_District_1,229680,7389,809,2032,3171,1836,350
2023-11-12,Karnataka,Karnataka_District_4,477164,3889,746,996,1810,889,194
2023-11-12,Tamil Nadu,Tamil_District_6,791020,4229,563,1124,1897,900,308
2023-11-12,Delhi,Delhi_District_1,780757,2118,388,545,868,434,271
2023-11-12,West Bengal,West_District_3,308538,3478,865,745,1595,702,436
2023-11-12,Rajasthan,Rajasthan_District_2,374992,2277,409,495,1098,468,216
2023-11-12,Gujarat,Gujarat_District_4,134297,3172,807,910,1465,691,106
2023-11-12,Madhya Pradesh,Madhya_District_3,995725,2670,699,757,1197,580,136
2023-11-12,Bihar,Bihar_District_7,957022,1310,380,276,581,290,163
2023-11-12,Andhra Pradesh,Andhra_District_4,447612,2152,590,459,956,431,306
2023-11-12,Telangana,Telangana_District_4,926518,1641,286,331,809,337,164
2023-11-12,Kerala,Kerala_District_7,240912,1692,469,472,677,415,128
2023-11-12,Odisha,Odisha_District_2,377309,1818,256,404,822,424,168
2023-11-12,Assam,Assam_District_4,946549,1615,351,391,717,373,134
2023-11-13,Maharashtra,Maharashtra_District_7,272244,8135,1997,2434,3314,1911,476
2023-11-13,Uttar Pradesh,Uttar_District_2,585011,11666,1610,3408,5610,2868,-220
2023-11-13,Karnataka,Karnataka_District_2,322180,5943,655,1401,2532,1395,615
2023-11-13,Tamil Nadu,Tamil_District_5,446437,6895,2023,1411,3340,1421,723
2023-11-13,Delhi,Delhi_District_2,286544,4367,919,896,1825,1065,581
2023-11-13,West Bengal,West_District_1,990600,4533,797,1337,1950,1119,127
2023-11-13,Rajasthan,Rajasthan_District_6,675123,4355,1027,1204,2125,964,62
2023-11-13,Gujarat,Gujarat_District_7,817568,4691,1334,1331,2043,978,339
2023-11-13,Madhya Pradesh,Madhya_District_5,757699,3686,603,804,1666,773,443
2023-11-13,Bihar,Bihar_District_2,619424,3479,972,805,1726,745,203
2023-11-13,Andhra Pradesh,Andhra_District_5,997566,3927,609,879,1649,853,546
2023-11-13,Telangana,Telangana_District_2,361840,3120,783,864,1408,743,105
2023-11-13,Kerala,Kerala_District_1,391801,2528,547,592,1152,544,240
2023-11-13,Odisha,Odisha_District_5,926452,2564,732,614,1269,587,94
2023-11-13,Assam,Assam_District_1,652018,1582,451,365,670,351,196
2023-11-14,Maharashtra,Maharashtra_District_7,653144,8452,953,1838,4211,1779,624
2023-11-14,Uttar Pradesh,Uttar_District_5,878873,12427,1888,3590,5618,2899,320
2023-11-14,Karnataka,Karnataka_District_6,544980,5676,1394,1409,2297,1264,706
2023-11-14,Tamil Nadu,Tamil_District_6,684233,6918,1072,2029,3190,1544,155
2023-11-14,Delhi,Delhi_District_4,793232,3650,397,967,1506,737,440
2023-11-14,West Bengal,West_District_1,781480,4814,875,1365,2136,1134,179
2023-11-14,Rajasthan,Rajasthan_District_3,837363,4839,713,1008,2375,1026,430
2023-11-14,Gujarat,Gujarat_District_6,643661,4999,928,1065,2237,1004,693
2023-11-14,Madhya Pradesh,Madhya_District_2,595864,3795,528,978,1638,880,299
2023-11-14,Bihar,Bihar_District_5,661475,2775,420,614,1316,627,218
2023-11-14,Andhra Pradesh,Andhra_District_1,674646,4147,594,1193,1874,879,201
2023-11-14,Telangana,Telangana_District_3,873370,3335,568,687,1420,734,494
2023-11-14,Kerala,Kerala_District_2,160167,2501,488,667,1051,532,251
2023-11-14,Odisha,Odisha_District_1,349812,2154,462,502,963,482,207
2023-11-14,Assam,Assam_District_3,360637,2349,532,627,943,491,288
2023-11-15,Maharashtra,Maharashtra_District_2,423156,7701,1908,1935,3333,1713,720
2023-11-15,Uttar Pradesh,Uttar_District_1,193353,12420,3180,3671,5627,2986,136
2023-11-15,Karnataka,Karnataka_District_2,632151,5867,903,1207,2827,1439,394
2023-11-15,Tamil Nadu,Tamil_District_3,600744,7401,770,2163,3452,1605,181
2023-11-15,Delhi,Delhi_District_7,980766,3989,616,947,1636,804,602
2023-11-15,West Bengal,West_District_7,796233,5186,1459,1487,2516,1117,66
2023-11-15,Rajasthan,Rajasthan_District_4,902831,4876,1383,1259,2235,999,383
2023-11-15,Gujarat,Gujarat_District_6,727824,4941,1167,1462,2358,1183,-62
2023-11-15,Madhya Pradesh,Madhya_District_5,985038,4268,618,1273,1969,914,112
2023-11-15,Bihar,Bihar_District_3,190284,2823,299,808,1146,642,227
2023-11-15,Andhra Pradesh,Andhra_District_2,422291,3693,370,914,1477,764,538
2023-11-15,Telangana,Telangana_District_3,182086,3530,883,1023,1731,738,38
2023-11-15,Kerala,Kerala_District_5,462733,2895,778,701,1286,645,263
2023-11-15,Odisha,Odisha_District_2,341378,2504,387,651,1213,587,53
2023-11-15,Assam,Assam_District_2,676098,1864,409,407,885,398,174
2023-11-16,Maharashtra,Maharashtra_District_2,557539,8340,1780,2364,3490,1894,592
2023-11-16,Uttar Pradesh,Uttar_District_7,350568,12020,1846,2848,5649,2574,949
2023-11-16,Karnataka,Karnataka_District_4,765795,5937,658,1379,2558,1461,539
2023-11-16,Tamil Nadu,Tamil_District_7,246611,6924,1402,2037,3182,1416,289
2023-11-16,Delhi,Delhi_District_6,483758,4421,676,1134,1952,999,336
2023-11-16,West Bengal,West_District_2,463781,5121,592,1518,2206,1214,183
2023-11-16,Rajasthan,Rajasthan_District_5,178623,4095,451,1000,1803,937,355
2023-11-16,Gujarat,Gujarat_District_6,448776,4909,640,1027,2446,1085,351
2023-11-16,Madhya Pradesh,Madhya_District_2,947289,3622,729,797,1802,822,201
2023-11-16,Bihar,Bihar_District_2,390156,2843,370,727,1276,573,267
2023-11-16,Andhra Pradesh,Andhra_District_4,958596,4281,872,1235,1979,946,121
2023-11-16,Telangana,Telangana_District_4,935107,3758,891,987,1640,918,213
2023-11-16,Kerala,Kerala_District_6,721427,3496,963,984,1567,804,141
2023-11-16,Odisha,Odisha_District_2,644821,2599,725,651,1298,571,79
2023-11-16,Assam,Assam_District_5,528710,2461,366,495,1147,536,283
2023-11-17,Maharashtra,Maharashtra_District_3,153588,8106,1688,2289,3676,1760,381
2023-11-17,Uttar Pradesh,Uttar_District_4,957961,11961,2314,3281,5801,2952,-73
2023-11-17,Karnataka,Karnataka_District_1,478935,6226,1290,1360,2587,1363,916
2023-11-17,Tamil Nadu,Tamil_District_3,445047,6628,915,1373,3301,1556,398
2023-11-17,Delhi,Delhi_District_2,126200,4493,737,1083,2191,1103,116
2023-11-17,West Bengal,West_District_7,641616,4761,927,1137,1907,982,735
2023-11-17,Rajasthan,Rajasthan_District_2,459057,4357,1146,954,1971,910,522
2023-11-17,Gujarat,Gujarat_District_2,539313,5191,556,1551,2156,1248,236
2023-11-17,Madhya Pradesh,Madhya_District_3,623183,3810,498,788,1675,842,505
2023-11-17,Bihar,Bihar_District_2,842498,2565,419,584,1140,548,293
2023-11-17,Andhra Pradesh,Andhra_District_1,159278,4296,865,1142,1835,863,456
2023-11-17,Telangana,Telangana_District_5,745770,3630,818,1021,1680,735,194
2023-11-17,Kerala,Kerala_District_5,142351,2725,792,756,1359,644,-34
2023-11-17,Odisha,Odisha_District_6,847897,2531,737,613,1017,588,313
2023-11-17,Assam,Assam_District_7,987683,1830,358,514,775,371,170
2023-11-18,Maharashtra,Maharashtra_District_5,824310,4364,779,1008,1850,935,571
2023-11-18,Uttar Pradesh,Uttar_District_1,730675,7087,1291,1741,3378,1585,383
2023-11-18,Karnataka,Karnataka_District_5,384391,3773,1081,895,1746,837,295
2023-11-18,Tamil Nadu,Tamil_District_6,352315,4142,512,1023,2041,979,99
2023-11-18,Delhi,Delhi_District_5,782415,2226,293,491,998,487,250
2023-11-18,West Bengal,West_District_1,800445,3442,400,826,1535,732,349
2023-11-18,Rajasthan,Rajasthan_District_4,801708,3016,896,774,1370,630,242
2023-11-18,Gujarat,Gujarat_District_4,711504,3369,495,779,1359,737,494
2023-11-18,Madhya Pradesh,Madhya_District_2,199390,2868,452,601,1274,599,394
2023-11-18,Bihar,Bihar_District_7,801816,1633,482,351,747,390,145
2023-11-18,Andhra Pradesh,Andhra_District_7,324664,1999,544,576,977,438,8
2023-11-18,Telangana,Telangana_District_6,884120,2108,550,566,1024,430,88
2023-11-18,Kerala,Kerala_District_3,334097,1770,472,441,798,408,123
2023-11-18,Odisha,Odisha_District_3,623521,1114,151,270,485,252,107
2023-11-18,Assam,Assam_District_4,297419,1020,261,207,482,222,109
2023-11-19,Maharashtra,Maharashtra_District_6,662690,4756,1123,1350,2172,1176,58
2023-11-19,Uttar Pradesh,Uttar_District_7,504735,7665,1255,1776,3627,1674,588
2023-11-19,Karnataka,Karnataka_District_5,257175,3273,359,872,1347,794,260
2023-11-19,Tamil Nadu,Tamil_District_5,814200,3951,658,1065,1678,946,262
2023-11-19,Delhi,Delhi_District_2,780738,2683,719,782,1084,661,156
2023-11-19,West Bengal,West_District_6,232318,2716,724,647,1149,543,377
2023-11-19,Rajasthan,Rajasthan_District_2,695865,2711,767,745,1180,610,176
2023-11-19,Gujarat,Gujarat_District_5,452785,2906,312,849,1438,587,32
2023-11-19,Madhya Pradesh,Madhya_District_2,922250,2263,239,479,1026,545,213
2023-11-19,Bihar,Bihar_District_2,678004,2218,296,627,974,491,126
2023-11-19,Andhra Pradesh,Andhra_District_7,664211,2333,545,601,1103,499,130
2023-11-19,Telangana,Telangana_District_5,672770,2380,691,690,1124,578,-12
2023-11-19,Kerala,Kerala_District_7,583264,1952,484,566,960,455,-29
2023-11-19,Odisha,Odisha_District_5,871243,1194,195,352,590,257,-5
2023-11-19,Assam,Assam_District_4,931377,958,265,269,450,236,3
2023-11-20,Maharashtra,Maharashtra_District_2,138893,8425,1248,2287,4098,1797,243
2023-11-20,Uttar Pradesh,Uttar_District_4,413714,12269,1502,3011,5624,2997,637
2023-11-20,Karnataka,Karnataka_District_5,678963,5560,1619,1386,2533,1252,389
2023-11-20,Tamil Nadu,Tamil_District_6,848714,7084,1895,1624,3017,1768,675
2023-11-20,Delhi,Delhi_District_6,229012,4017,1037,978,1979,869,191
2023-11-20,West Bengal,West_District_6,422163,5359,817,1286,2550,1185,338
2023-11-20,Rajasthan,Rajasthan_District_4,158915,4958,1172,1256,2298,1058,346
2023-11-20,Gujarat,Gujarat_District_5,126802,4757,724,1365,2208,1004,180
2023-11-20,Madhya Pradesh,Madhya_District_4,494961,4403,470,1155,1999,913,336
2023-11-20,Bihar,Bihar_District_7,726954,2588,365,730,1133,560,165
2023-11-20,Andhra Pradesh,Andhra_District_6,203385,3862,506,955,1553,938,416
2023-11-20,Telangana,Telangana_District_6,205468,3950,1030,1097,1957,890,6
2023-11-20,Kerala,Kerala_District_3,227469,2967,661,750,1260,694,263
2023-11-20,Odisha,Odisha_District_3,225950,2254,237,581,920,463,290
2023-11-20,Assam,Assam_District_1,998756,1765,409,404,755,428,178
2023-11-21,Maharashtra,Maharashtra_District_4,890759,8361,1239,1941,3858,1691,871
2023-11-21,Uttar Pradesh,Uttar_District_4,616096,12482,2447,3423,5388,2844,827
2023-11-21,Karnataka,Karnataka_District_1,450309,6155,1749,1808,2956,1449,-58
2023-11-21,Tamil Nadu,Tamil_District_4,852869,7365,739,1968,3029,1517,851
2023-11-21,Delhi,Delhi_District_6,823013,4442,859,978,2127,908,429
2023-11-21,West Bengal,West_District_7,297118,5236,616,1124,2238,1125,749
2023-11-21,Rajasthan,Rajasthan_District_6,522080,4541,808,1150,1849,1094,448
2023-11-21,Gujarat,Gujarat_District_6,272565,4752,1086,1061,2273,1103,315
2023-11-21,Madhya Pradesh,Madhya_District_5,205391,4019,1084,844,1906,870,399
2023-11-21,Bihar,Bihar_District_3,151200,3295,836,794,1522,705,274
2023-11-21,Andhra Pradesh,Andhra_District_3,213955,3690,856,1101,1828,769,-8
2023-11-21,Telangana,Telangana_District_5,204123,3841,679,1142,1673,862,164
2023-11-21,Kerala,Kerala_District_3,324551,2904,597,851,1302,722,29
2023-11-21,Odisha,Odisha_District_4,968329,2544,303,645,1026,589,284
2023-11-21,Assam,Assam_District_7,945669,2204,630,611,951,514,128
2023-11-22,Maharashtra,Maharashtra_District_3,891784,8150,835,1919,3340,1914,977
2023-11-22,Uttar Pradesh,Uttar_District_1,827655,11662,1910,2577,4983,2633,1469
2023-11-22,Karnataka,Karnataka_District_3,628338,5961,1052,1613,2738,1264,346
2023-11-22,Tamil Nadu,Tamil_District_4,860273,7310,1621,1931,3093,1533,753
2023-11-22,Delhi,Delhi_District_2,522879,3613,898,1070,1630,846,67
2023-11-22,West Bengal,West_District_4,538492,5115,934,1299,2213,1200,403
2023-11-22,Rajasthan,Rajasthan_District_1,152143,4030,554,1170,1948,1006,-94
2023-11-22,Gujarat,Gujarat_District_2,981077,5317,1449,1464,2192,1286,375
2023-11-22,Madhya Pradesh,Madhya_District_5,233874,3723,913,822,1579,887,435
2023-11-22,Bihar,Bihar_District_5,148226,2541,270,597,1242,540,162
2023-11-22,Andhra Pradesh,Andhra_District_7,961634,4350,1302,937,2054,1017,342
2023-11-22,Telangana,Telangana_District_2,611833,3233,386,729,1295,750,459
2023-11-22,Kerala,Kerala_District_6,924578,3309,791,769,1354,761,425
2023-11-22,Odisha,Odisha_District_3,555706,2402,445,491,1027,495,389
2023-11-22,Assam,Assam_District_2,876999,2412,333,647,1177,531,57
2023-11-23,Maharashtra,Maharashtra_District_1,368057,7553,1539,1692,3299,1790,772
2023-11-23,Uttar Pradesh,Uttar_District_7,737140,12478,2053,2880,5753,2680,1165
2023-11-23,Karnataka,Karnataka_District_1,576086,5755,1308,1234,2421,1283,817
2023-11-23,Tamil Nadu,Tamil_District_6,866626,7085,1178,1934,3429,1495,227
2023-11-23,Delhi,Delhi_District_7,880046,4272,739,1078,2110,881,203
2023-11-23,West Bengal,West_District_6,829432,5458,1547,1421,2274,1234,529
2023-11-23,Rajasthan,Rajasthan_District_3,332538,4224,820,929,1878,884,533
2023-11-23,Gujarat,Gujarat_District_5,587927,4963,571,1129,2351,1224,259
2023-11-23,Madhya Pradesh,Madhya_District_4,132213,4436,1112,1088,2016,956,376
2023-11-23,Bihar,Bihar_District_1,204924,2577,514,529,1042,561,445
2023-11-23,Andhra Pradesh,Andhra_District_2,151715,4257,1049,995,1897,867,498
2023-11-23,Telangana,Telangana_District_2,963090,3487,722,717,1436,762,572
2023-11-23,Kerala,Kerala_District_4,460349,2939,424,707,1191,622,419
2023-11-23,Odisha,Odisha_District_4,131306,2232,516,543,1048,551,90
2023-11-23,Assam,Assam_District_5,846228,2149,591,510,901,509,229
2023-11-24,Maharashtra,Maharashtra_District_7,741308,7786,1743,1826,3476,1706,778
2023-11-24,Uttar Pradesh,Uttar_District_1,467220,12039,2132,2601,5787,2611,1040
2023-11-24,Karnataka,Karnataka_District_1,493708,6459,1414,1629,2638,1530,662
2023-11-24,Tamil Nadu,Tamil_District_6,593881,6809,1814,1540,3087,1414,768
2023-11-24,Delhi,Delhi_District_1,873919,4118,433,840,2038,874,366
2023-11-24,West Bengal,West_District_2,707954,4697,506,1048,2067,1031,551
2023-11-24,Rajasthan,Rajasthan_District_1,858289,4282,1090,1259,2069,889,65
2023-11-24,Gujarat,Gujarat_District_3,281996,4501,974,1126,2069,970,336
2023-11-24,Madhya Pradesh,Madhya_District_7,990195,4000,1007,840,1997,878,285
2023-11-24,Bihar,Bihar_District_1,355485,3223,471,816,1433,771,203
2023-11-24,Andhra Pradesh,Andhra_District_7,371303,4080,462,864,1847,867,502
2023-11-24,Telangana,Telangana_District_7,658304,3107,723,645,1504,750,208
2023-11-24,Kerala,Kerala_District_7,126394,3056,543,828,1227,632,369
2023-11-24,Odisha,Odisha_District_2,643118,2918,809,849,1259,696,114
2023-11-24,Assam,Assam_District_4,563370,1629,456,385,737,367,140
2023-11-25,Maharashtra,Maharashtra_District_2,885326,5229,1411,1385,2383,1284,177
2023-11-25,Uttar Pradesh,Uttar_District_1,688784,7293,1354,1883,3247,1684,479
2023-11-25,Karnataka,Karnataka_District_3,138990,3334,729,905,1489,713,227
2023-11-25,Tamil Nadu,Tamil_District_6,652881,4698,906,949,2202,1047,500
2023-11-25,Delhi,Delhi_District_7,942131,2308,566,689,945,524,150
2023-11-25,West Bengal,West_District_7,891247,2808,401,631,1316,696,165
2023-11-25,Rajasthan,Rajasthan_District_5,704653,3081,525,651,1372,679,379
2023-11-25,Gujarat,Gujarat_District_2,233027,3446,432,956,1630,724,136
2023-11-25,Madhya Pradesh,Madhya_District_2,664947,2595,360,600,1073,641,281
