date,state,district,pincode,enrolment_count,update_count,age_0_18,age_19_40,age_41_60,age_60_plus,source_file
2023-11-24,Kerala,KeralaDistrict,487367,8306,954,2304,3360,1974,668,sample_data.csv
2023-11-24,Odisha,OdishaDistrict,148228,7982,988,1885,3745,1658,694,sample_data.csv
2023-11-24,Assam,AssamDistrict,359257,9903,1485,2863,4725,2410,0,sample_data.csv
2023-11-24,Punjab,PunjabDistrict,170351,8436,1639,2207,3622,1850,757,sample_data.csv
2023-11-24,Chhattisgarh,ChhattisgarhDistrict,987476,14365,2187,3135,7106,3571,553,sample_data.csv
2023-11-24,Haryana,HaryanaDistrict,753225,15291,2127,4550,6148,3751,842,sample_data.csv
2023-11-24,Jharkhand,JharkhandDistrict,153816,12856,1814,3578,5713,3073,492,sample_data.csv
2023-11-24,Uttarakhand,UttarakhandDistrict,287507,10833,1997,2976,4576,2550,731,sample_data.csv
2023-11-25,Maharashtra,MaharashtraDistrict,645697,5179,533,1553,2161,1116,349,sample_data.csv
2023-11-25,Uttar Pradesh,Uttar PradeshDistrict,782717,11650,1274,2638,4828,2521,1663,sample_data.csv
2023-11-25,Karnataka,KarnatakaDistrict,593322,11607,1786,2571,4946,2395,1695,sample_data.csv
2023-11-25,Tamil Nadu,Tamil NaduDistrict,221375,14252,2524,3023,6230,3171,1828,sample_data.csv
2023-11-25,Delhi,DelhiDistrict,747761,7257,1134,2112,3458,1518,169,sample_data.csv
2023-11-25,West Bengal,West BengalDistrict,617611,4660,853,1174,1952,952,582,sample_data.csv
2023-11-25,Rajasthan,RajasthanDistrict,813947,3207,575,822,1388,700,297,sample_data.csv
2023-11-25,Gujarat,GujaratDistrict,794582,10162,1512,2067,4663,2216,1216,sample_data.csv
2023-11-25,Madhya Pradesh,Madhya PradeshDistrict,171114,8892,1140,1815,4293,1820,964,sample_data.csv
2023-11-25,Bihar,BiharDistrict,723048,3883,718,807,1940,801,335,sample_data.csv
2023-11-25,Andhra Pradesh,Andhra PradeshDistrict,745624,11896,2112,2388,5915,2655,938,sample_data.csv
2023-11-25,Telangana,TelanganaDistrict,270712,10430,1171,3116,4918,2128,268,sample_data.csv
2023-11-25,Kerala,KeralaDistrict,459733,10074,1679,2892,4296,2221,665,sample_data.csv
2023-11-25,Odisha,OdishaDistrict,654245,5316,539,1200,2500,1130,486,sample_data.csv
2023-11-25,Assam,AssamDistrict,737909,8483,1691,2089,4045,1706,643,sample_data.csv
2023-11-25,Punjab,PunjabDistrict,480879,4513,482,1239,1998,959,317,sample_data.csv
2023-11-25,Chhattisgarh,ChhattisgarhDistrict,906912,10083,1403,2465,4881,2148,589,sample_data.csv
2023-11-25,Haryana,HaryanaDistrict,152582,6235,742,1780,2897,1249,309,sample_data.csv
2023-11-25,Jharkhand,JharkhandDistrict,821964,7138,1348,1733,2919,1443,1043,sample_data.csv
2023-11-25,Uttarakhand,UttarakhandDistrict,570723,10158,2004,3032,4632,2255,239,sample_data.csv
2023-11-26,Maharashtra,MaharashtraDistrict,771212,17115,2552,4461,8072,3633,949,sample_data.csv
2023-11-26,Uttar Pradesh,Uttar PradeshDistrict,711141,6140,1012,1357,2824,1437,522,sample_data.csv
2023-11-26,Karnataka,KarnatakaDistrict,818453,4189,422,1193,1914,842,240,sample_data.csv
2023-11-26,Tamil Nadu,Tamil NaduDistrict,340230,9454,1512,2239,4280,2113,822,sample_data.csv
2023-11-26,Delhi,DelhiDistrict,827034,5514,652,1289,2663,1345,217,sample_data.csv
2023-11-26,West Bengal,West BengalDistrict,754635,10503,1753,3135,4267,2323,778,sample_data.csv
2023-11-26,Rajasthan,RajasthanDistrict,637495,10086,1710,2701,4824,2099,462,sample_data.csv
2023-11-26,Gujarat,GujaratDistrict,675104,10458,1153,3061,4974,2312,111,sample_data.csv
2023-11-26,Madhya Pradesh,Madhya PradeshDistrict,359140,11199,2114,3034,5162,2775,228,sample_data.csv
2023-11-26,Bihar,BiharDistrict,516079,6520,1122,1800,3214,1357,149,sample_data.csv
2023-11-26,Andhra Pradesh,Andhra PradeshDistrict,948634,11450,1659,2851,4987,2297,1315,sample_data.csv
2023-11-26,Telangana,TelanganaDistrict,799948,4539,901,995,2088,1057,399,sample_data.csv
2023-11-26,Kerala,KeralaDistrict,195147,7642,1335,1736,3143,1713,1050,sample_data.csv
2023-11-26,Odisha,OdishaDistrict,743360,8150,1504,1809,3493,1933,915,sample_data.csv
2023-11-26,Assam,AssamDistrict,347003,8433,962,2443,3724,1762,504,sample_data.csv
2023-11-26,Punjab,PunjabDistrict,865697,8039,1455,1621,3394,2008,1016,sample_data.csv
2023-11-26,Chhattisgarh,ChhattisgarhDistrict,841613,10807,1314,2428,4639,2648,1092,sample_data.csv
2023-11-26,Haryana,HaryanaDistrict,968969,10194,1267,3052,4729,2061,352,sample_data.csv
2023-11-26,Jharkhand,JharkhandDistrict,594801,3540,458,1048,1560,791,141,sample_data.csv
2023-11-26,Uttarakhand,UttarakhandDistrict,678504,9843,1863,2522,4812,2050,459,sample_data.csv
2023-11-27,Maharashtra,MaharashtraDistrict,324666,20214,2693,4852,9575,4847,940,sample_data.csv
2023-11-27,Uttar Pradesh,Uttar PradeshDistrict,344570,16686,2382,3445,7337,4075,1829,sample_data.csv
2023-11-27,Karnataka,KarnatakaDistrict,764667,12738,1642,3407,6141,2673,517,sample_data.csv
2023-11-27,Tamil Nadu,Tamil NaduDistrict,341911,11088,1225,2532,4780,2712,1064,sample_data.csv
2023-11-27,Delhi,DelhiDistrict,630612,22365,3346,5746,9108,5094,2417,sample_data.csv
2023-11-27,West Bengal,West BengalDistrict,807988,7593,930,1558,3759,1735,541,sample_data.csv
2023-11-27,Rajasthan,RajasthanDistrict,949743,19747,2466,5131,8290,4154,2172,sample_data.csv
2023-11-27,Gujarat,GujaratDistrict,198128,10773,1973,2343,4849,2324,1257,sample_data.csv
2023-11-27,Madhya Pradesh,Madhya PradeshDistrict,155301,8116,992,1805,3447,1771,1093,sample_data.csv
2023-11-27,Bihar,BiharDistrict,129893,15457,3038,4165,7405,3373,514,sample_data.csv
2023-11-27,Andhra Pradesh,Andhra PradeshDistrict,329518,9606,1797,2135,4713,2228,530,sample_data.csv
2023-11-27,Telangana,TelanganaDistrict,919851,5006,737,1060,2225,1042,679,sample_data.csv
2023-11-27,Kerala,KeralaDistrict,814797,11418,1966,2374,4570,2348,2126,sample_data.csv
2023-11-27,Odisha,OdishaDistrict,729698,17341,2523,3678,7764,3895,2004,sample_data.csv
2023-11-27,Assam,AssamDistrict,425921,7969,1076,1670,3441,1687,1171,sample_data.csv
2023-11-27,Punjab,PunjabDistrict,152852,13809,2740,2980,6197,3111,1521,sample_data.csv
2023-11-27,Chhattisgarh,ChhattisgarhDistrict,145086,6501,1059,1936,3124,1561,0,sample_data.csv
2023-11-27,Haryana,HaryanaDistrict,635190,19528,3168,5147,9140,4289,952,sample_data.csv
2023-11-27,Jharkhand,JharkhandDistrict,870679,6770,906,1803,2960,1640,367,sample_data.csv
2023-11-27,Uttarakhand,UttarakhandDistrict,673390,17311,1735,4916,7749,4119,527,sample_data.csv
2023-11-28,Maharashtra,MaharashtraDistrict,768574,7503,1073,2183,3277,1867,176,sample_data.csv
2023-11-28,Uttar Pradesh,Uttar PradeshDistrict,167386,14468,1855,2984,6311,2908,2265,sample_data.csv
2023-11-28,Karnataka,KarnatakaDistrict,972819,17455,2691,4294,8495,4336,330,sample_data.csv
2023-11-28,Tamil Nadu,Tamil NaduDistrict,133651,8688,1471,2163,3607,1971,947,sample_data.csv
2023-11-28,Delhi,DelhiDistrict,140661,19354,3239,4469,8835,4793,1257,sample_data.csv
2023-11-28,West Bengal,West BengalDistrict,993206,11790,1717,2378,4949,2532,1931,sample_data.csv
2023-11-28,Rajasthan,RajasthanDistrict,680464,16024,2706,3372,6741,3245,2666,sample_data.csv
2023-11-28,Gujarat,GujaratDistrict,715768,18851,3071,4054,8405,4586,1806,sample_data.csv
2023-11-28,Madhya Pradesh,Madhya PradeshDistrict,333768,19545,3432,4337,7971,4650,2587,sample_data.csv
2023-11-28,Bihar,BiharDistrict,717628,15274,2714,4556,7611,3655,0,sample_data.csv
2023-11-28,Andhra Pradesh,Andhra PradeshDistrict,812319,6861,1304,1842,2773,1563,683,sample_data.csv
2023-11-28,Telangana,TelanganaDistrict,948828,12333,2222,3196,5632,2657,848,sample_data.csv
2023-11-28,Kerala,KeralaDistrict,395414,15855,2173,3702,7673,3727,753,sample_data.csv
2023-11-28,Odisha,OdishaDistrict,986517,11916,2215,3283,5455,2502,676,sample_data.csv
2023-11-28,Assam,AssamDistrict,450073,6054,790,1802,2602,1474,176,sample_data.csv
2023-11-28,Punjab,PunjabDistrict,417548,6951,1023,1584,2990,1395,982,sample_data.csv
2023-11-28,Chhattisgarh,ChhattisgarhDistrict,344645,13036,2009,3558,5252,3006,1220,sample_data.csv
2023-11-28,Haryana,HaryanaDistrict,140600,15757,3026,3406,7356,3609,1386,sample_data.csv
2023-11-28,Jharkhand,JharkhandDistrict,870751,8678,1454,2052,3702,1904,1020,sample_data.csv
2023-11-28,Uttarakhand,UttarakhandDistrict,390613,14358,2381,4208,7162,3517,0,sample_data.csv
2023-11-29,Maharashtra,MaharashtraDistrict,542939,26343,4941,7148,12776,5731,688,sample_data.csv
2023-11-29,Uttar Pradesh,Uttar PradeshDistrict,874558,16441,3218,3983,6612,3730,2116,sample_data.csv
2023-11-29,Karnataka,KarnatakaDistrict,153543,10202,1883,2466,4882,2391,463,sample_data.csv
2023-11-29,Tamil Nadu,Tamil NaduDistrict,245459,8910,1446,2549,3899,1855,607,sample_data.csv
2023-11-29,Delhi,DelhiDistrict,127001,9846,1152,2338,4116,2322,1070,sample_data.csv
2023-11-29,West Bengal,West BengalDistrict,508259,17045,3128,4631,6907,3510,1997,sample_data.csv
2023-11-29,Rajasthan,RajasthanDistrict,595273,18878,3617,5558,9337,4170,0,sample_data.csv
2023-11-29,Gujarat,GujaratDistrict,621208,12657,2404,2771,6208,3134,544,sample_data.csv
2023-11-29,Madhya Pradesh,Madhya PradeshDistrict,381795,8368,943,2300,4059,1842,167,sample_data.csv
2023-11-29,Bihar,BiharDistrict,328122,16408,2131,4833,7548,3405,622,sample_data.csv
2023-11-29,Andhra Pradesh,Andhra PradeshDistrict,633183,12976,1632,3330,5749,2762,1135,sample_data.csv
2023-11-29,Telangana,TelanganaDistrict,913707,13946,2687,3434,6165,3010,1337,sample_data.csv
2023-11-29,Kerala,KeralaDistrict,137525,14939,1950,3663,7446,3326,504,sample_data.csv
2023-11-29,Odisha,OdishaDistrict,729503,13424,1766,3138,6392,2862,1032,sample_data.csv
2023-11-29,Assam,AssamDistrict,226329,9128,1085,2369,4437,1958,364,sample_data.csv
2023-11-29,Punjab,PunjabDistrict,687832,17943,3078,4548,8211,4392,792,sample_data.csv
2023-11-29,Chhattisgarh,ChhattisgarhDistrict,696548,14372,2713,3574,7170,3569,59,sample_data.csv
2023-11-29,Haryana,HaryanaDistrict,485903,12042,2139,2927,6010,2845,260,sample_data.csv
2023-11-29,Jharkhand,JharkhandDistrict,343974,11878,1723,2538,5182,2848,1310,sample_data.csv
2023-11-29,Uttarakhand,UttarakhandDistrict,158853,18743,3517,5160,9102,4318,163,sample_data.csv
2023-11-30,Maharashtra,MaharashtraDistrict,282999,13174,1885,3676,6391,2843,264,sample_data.csv
2023-11-30,Uttar Pradesh,Uttar PradeshDistrict,122321,24207,4071,6160,10198,4854,2995,sample_data.csv
2023-11-30,Karnataka,KarnatakaDistrict,192778,6984,1312,1614,2942,1399,1029,sample_data.csv
2023-11-30,Tamil Nadu,Tamil NaduDistrict,527574,6220,963,1676,2729,1340,475,sample_data.csv
2023-11-30,Delhi,DelhiDistrict,362262,23171,4448,5653,11461,5224,833,sample_data.csv
2023-11-30,West Bengal,West BengalDistrict,439829,10719,2010,3114,5250,2228,127,sample_data.csv
2023-11-30,Rajasthan,RajasthanDistrict,308554,5482,969,1265,2378,1284,555,sample_data.csv
2023-11-30,Gujarat,GujaratDistrict,153872,6665,701,1469,3259,1433,504,sample_data.csv
2023-11-30,Madhya Pradesh,Madhya PradeshDistrict,926614,18672,1871,4203,7525,4352,2592,sample_data.csv
2023-11-30,Bihar,BiharDistrict,707164,11100,1758,2290,4870,2304,1636,sample_data.csv
2023-11-30,Andhra Pradesh,Andhra PradeshDistrict,539086,6932,1129,1400,3048,1595,889,sample_data.csv
2023-11-30,Telangana,TelanganaDistrict,917015,7834,1420,2160,3385,1895,394,sample_data.csv
2023-11-30,Kerala,KeralaDistrict,721598,19877,3147,4318,8500,4236,2823,sample_data.csv
2023-11-30,Odisha,OdishaDistrict,766194,18948,3712,5054,8026,4459,1409,sample_data.csv
2023-11-30,Assam,AssamDistrict,371761,14060,2636,3132,6179,2916,1833,sample_data.csv
2023-11-30,Punjab,PunjabDistrict,497019,10093,1503,2506,4960,2049,578,sample_data.csv
2023-11-30,Chhattisgarh,ChhattisgarhDistrict,961730,9902,1094,2470,4020,2371,1041,sample_data.csv
2023-11-30,Haryana,HaryanaDistrict,147727,8564,1078,2532,4121,2046,0,sample_data.csv
2023-11-30,Jharkhand,JharkhandDistrict,298796,6026,938,1676,2931,1250,169,sample_data.csv
2023-11-30,Uttarakhand,UttarakhandDistrict,556154,5781,755,1195,2712,1222,652,sample_data.csv
2023-12-01,Maharashtra,MaharashtraDistrict,171982,27081,5351,7400,11784,5464,2433,sample_data.csv
2023-12-01,Uttar Pradesh,Uttar PradeshDistrict,622858,13465,1381,3504,6642,3275,44,sample_data.csv
2023-12-01,Karnataka,KarnatakaDistrict,754609,13716,2505,3993,6188,3309,226,sample_data.csv
2023-12-01,Tamil Nadu,Tamil NaduDistrict,986566,17371,3328,4932,8014,3833,592,sample_data.csv
2023-12-01,Delhi,DelhiDistrict,863247,15932,2668,4600,6808,3672,852,sample_data.csv
2023-12-01,West Bengal,West BengalDistrict,282385,6125,786,1362,2963,1427,373,sample_data.csv
2023-12-01,Rajasthan,RajasthanDistrict,594175,14163,1576,4133,6497,2848,685,sample_data.csv
2023-12-01,Gujarat,GujaratDistrict,627687,7955,1090,2226,3459,1645,625,sample_data.csv
2023-12-01,Madhya Pradesh,Madhya PradeshDistrict,205722,18235,2907,3967,7604,4289,2375,sample_data.csv
2023-12-01,Bihar,BiharDistrict,327534,9858,1716,2632,4740,2379,107,sample_data.csv
2023-12-01,Andhra Pradesh,Andhra PradeshDistrict,966540,7745,916,2296,3520,1791,138,sample_data.csv
2023-12-01,Telangana,TelanganaDistrict,292041,18337,3430,4795,7707,4571,1264,sample_data.csv
2023-12-01,Kerala,KeralaDistrict,389847,16281,2163,3908,7020,3917,1436,sample_data.csv
2023-12-01,Odisha,OdishaDistrict,322807,6487,890,1444,3062,1606,375,sample_data.csv
2023-12-01,Assam,AssamDistrict,787200,12136,2373,3536,5398,2908,294,sample_data.csv
2023-12-01,Punjab,PunjabDistrict,374412,17925,3526,4968,7825,3622,1510,sample_data.csv
2023-12-01,Chhattisgarh,ChhattisgarhDistrict,483624,8115,1306,2209,3700,1807,399,sample_data.csv
2023-12-01,Haryana,HaryanaDistrict,683671,12096,1744,2955,5955,2634,552,sample_data.csv
2023-12-01,Jharkhand,JharkhandDistrict,839500,16025,2930,4668,7498,3345,514,sample_data.csv
2023-12-01,Uttarakhand,UttarakhandDistrict,605806,17554,3183,4244,8610,3886,814,sample_data.csv
2023-12-02,Maharashtra,MaharashtraDistrict,505515,6013,1198,1627,2887,1324,175,sample_data.csv
2023-12-02,Uttar Pradesh,Uttar PradeshDistrict,213475,4809,785,1221,2240,981,367,sample_data.csv
2023-12-02,Karnataka,KarnatakaDistrict,670793,9684,1491,2404,4080,2101,1099,sample_data.csv
2023-12-02,Tamil Nadu,Tamil NaduDistrict,480798,8162,951,2344,3533,1825,460,sample_data.csv
2023-12-02,Delhi,DelhiDistrict,517970,5679,644,1480,2547,1218,434,sample_data.csv
2023-12-02,West Bengal,West BengalDistrict,869097,5676,586,1358,2770,1280,268,sample_data.csv
2023-12-02,Rajasthan,RajasthanDistrict,157806,6909,1267,1884,2987,1614,424,sample_data.csv
2023-12-02,Gujarat,GujaratDistrict,418750,11753,2284,2823,5514,2428,988,sample_data.csv
2023-12-02,Madhya Pradesh,Madhya PradeshDistrict,265577,8793,1019,2026,3843,2100,824,sample_data.csv
2023-12-02,Bihar,BiharDistrict,144245,7809,1222,2224,3447,1781,357,sample_data.csv
2023-12-02,Andhra Pradesh,Andhra PradeshDistrict,760973,7345,1156,1848,3376,1724,397,sample_data.csv
2023-12-02,Telangana,TelanganaDistrict,500202,3015,549,693,1478,679,165,sample_data.csv
2023-12-02,Kerala,KeralaDistrict,303822,6496,942,1638,3145,1505,208,sample_data.csv
2023-12-02,Odisha,OdishaDistrict,890688,6402,838,1765,2718,1441,478,sample_data.csv
2023-12-02,Assam,AssamDistrict,429972,8321,864,2387,3477,1820,637,sample_data.csv
2023-12-02,Punjab,PunjabDistrict,181713,6123,975,1597,2941,1253,332,sample_data.csv
2023-12-02,Chhattisgarh,ChhattisgarhDistrict,311205,9190,1732,2002,3743,1924,1521,sample_data.csv
2023-12-02,Haryana,HaryanaDistrict,172974,10628,1927,2531,5045,2203,849,sample_data.csv
2023-12-02,Jharkhand,JharkhandDistrict,513943,3879,720,835,1697,889,458,sample_data.csv
2023-12-02,Uttarakhand,UttarakhandDistrict,641748,10146,1555,2239,4490,2190,1227,sample_data.csv
2023-12-03,Maharashtra,MaharashtraDistrict,612794,7044,1202,1869,2900,1703,572,sample_data.csv
2023-12-03,Uttar Pradesh,Uttar PradeshDistrict,943200,12747,1508,3710,5364,3114,559,sample_data.csv
2023-12-03,Karnataka,KarnatakaDistrict,424936,6438,704,1478,3059,1596,305,sample_data.csv
2023-12-03,Tamil Nadu,Tamil NaduDistrict,112849,3788,469,764,1747,915,362,sample_data.csv
2023-12-03,Delhi,DelhiDistrict,116468,11066,1282,3232,5189,2737,0,sample_data.csv
2023-12-03,West Bengal,West BengalDistrict,181878,7006,1107,1721,3284,1463,538,sample_data.csv
2023-12-03,Rajasthan,RajasthanDistrict,324960,8874,938,2017,3610,2012,1235,sample_data.csv
2023-12-03,Gujarat,GujaratDistrict,709568,3660,614,996,1615,821,228,sample_data.csv
2023-12-03,Madhya Pradesh,Madhya PradeshDistrict,385982,6937,1347,1418,3066,1539,914,sample_data.csv
2023-12-03,Bihar,BiharDistrict,143271,8028,928,2192,3511,1868,457,sample_data.csv
2023-12-03,Andhra Pradesh,Andhra PradeshDistrict,651174,6660,1037,1883,2780,1432,565,sample_data.csv
2023-12-03,Telangana,TelanganaDistrict,327992,7380,1136,2041,3154,1832,353,sample_data.csv
2023-12-03,Kerala,KeralaDistrict,843289,8842,1552,2372,4075,1796,599,sample_data.csv
2023-12-03,Odisha,OdishaDistrict,332822,4625,548,1319,2034,998,274,sample_data.csv
2023-12-03,Assam,AssamDistrict,649060,5182,932,1092,2138,1250,702,sample_data.csv
2023-12-03,Punjab,PunjabDistrict,855060,9481,1765,2423,4181,2129,748,sample_data.csv
2023-12-03,Chhattisgarh,ChhattisgarhDistrict,764664,11176,1494,3292,5297,2317,270,sample_data.csv
2023-12-03,Haryana,HaryanaDistrict,623430,10794,1869,2789,5211,2660,134,sample_data.csv
2023-12-03,Jharkhand,JharkhandDistrict,168177,10866,1609,3248,5234,2509,0,sample_data.csv
2023-12-03,Uttarakhand,UttarakhandDistrict,970549,3963,647,952,1594,901,516,sample_data.csv
2023-12-04,Maharashtra,MaharashtraDistrict,605233,21102,2280,6028,9027,4349,1698,sample_data.csv
2023-12-04,Uttar Pradesh,Uttar PradeshDistrict,817372,8352,1194,2443,3769,1982,158,sample_data.csv
2023-12-04,Karnataka,KarnatakaDistrict,198011,12039,1927,3111,5481,2599,848,sample_data.csv
2023-12-04,Tamil Nadu,Tamil NaduDistrict,126038,10016,1453,2314,4509,2470,723,sample_data.csv
2023-12-04,Delhi,DelhiDistrict,197772,9419,1037,2406,4381,2305,327,sample_data.csv
2023-12-04,West Bengal,West BengalDistrict,231640,5093,584,1224,2170,1041,658,sample_data.csv
2023-12-04,Rajasthan,RajasthanDistrict,546077,16860,2174,3953,7057,3417,2433,sample_data.csv
2023-12-04,Gujarat,GujaratDistrict,455761,12144,1453,2965,6010,2605,564,sample_data.csv
2023-12-04,Madhya Pradesh,Madhya PradeshDistrict,529060,19300,2338,4938,9135,4281,946,sample_data.csv
2023-12-04,Bihar,BiharDistrict,392011,10345,1621,3046,4516,2524,259,sample_data.csv
2023-12-04,Andhra Pradesh,Andhra PradeshDistrict,119363,17443,2394,4723,7618,4190,912,sample_data.csv
2023-12-04,Telangana,TelanganaDistrict,309722,5407,742,1584,2249,1098,476,sample_data.csv
2023-12-04,Kerala,KeralaDistrict,453750,7089,1304,2055,2893,1491,650,sample_data.csv
2023-12-04,Odisha,OdishaDistrict,827679,14203,1858,3069,6834,3032,1268,sample_data.csv
2023-12-04,Assam,AssamDistrict,480438,16381,1873,4088,6633,3445,2215,sample_data.csv
2023-12-04,Punjab,PunjabDistrict,114855,6910,1091,1837,3025,1626,422,sample_data.csv
2023-12-04,Chhattisgarh,ChhattisgarhDistrict,815276,15093,2019,3087,6184,3111,2711,sample_data.csv
2023-12-04,Haryana,HaryanaDistrict,399414,19511,3306,4170,8704,4536,2101,sample_data.csv
2023-12-04,Jharkhand,JharkhandDistrict,882866,6620,1221,1517,3209,1454,440,sample_data.csv
2023-12-04,Uttarakhand,UttarakhandDistrict,411842,17215,2854,4562,8257,3719,677,sample_data.csv
2023-12-05,Maharashtra,MaharashtraDistrict,617016,22534,3593,6009,11166,5590,0,sample_data.csv
2023-12-05,Uttar Pradesh,Uttar PradeshDistrict,869809,22072,2585,5311,10591,5299,871,sample_data.csv
2023-12-05,Karnataka,KarnatakaDistrict,843419,11784,1655,3491,5000,2634,659,sample_data.csv
2023-12-05,Tamil Nadu,Tamil NaduDistrict,936457,17160,2420,4947,7079,3743,1391,sample_data.csv
2023-12-05,Delhi,DelhiDistrict,606724,21932,4307,4788,8967,4748,3429,sample_data.csv
2023-12-05,West Bengal,West BengalDistrict,273938,12500,2229,3662,5403,2837,598,sample_data.csv
2023-12-05,Rajasthan,RajasthanDistrict,948848,16128,3044,3450,6486,3260,2932,sample_data.csv
2023-12-05,Gujarat,GujaratDistrict,377635,7971,1257,1892,3698,1793,588,sample_data.csv
2023-12-05,Madhya Pradesh,Madhya PradeshDistrict,438975,19065,2847,5305,8926,4343,491,sample_data.csv
2023-12-05,Bihar,BiharDistrict,483134,14751,1637,4052,6195,3190,1314,sample_data.csv
2023-12-05,Andhra Pradesh,Andhra PradeshDistrict,329133,9581,1793,2140,3991,2063,1387,sample_data.csv
2023-12-05,Telangana,TelanganaDistrict,134443,8268,1639,2107,3377,1745,1039,sample_data.csv
2023-12-05,Kerala,KeralaDistrict,413378,12415,2064,3054,5375,2983,1003,sample_data.csv
2023-12-05,Odisha,OdishaDistrict,729931,13286,1840,3642,5849,3040,755,sample_data.csv
2023-12-05,Assam,AssamDistrict,138101,7207,1412,1731,3074,1793,609,sample_data.csv
2023-12-05,Punjab,PunjabDistrict,931403,18868,2474,4689,7662,4375,2142,sample_data.csv
2023-12-05,Chhattisgarh,ChhattisgarhDistrict,505524,7658,1356,1950,3541,1746,421,sample_data.csv
2023-12-05,Haryana,HaryanaDistrict,302982,19012,2059,3876,8159,3941,3036,sample_data.csv
